starting calculations for phase 1
-0.4000000000, 1.9200000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.9300000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.9400000000, maximum iterations reached, time: 5
-0.4000000000, 1.9500000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.9600000000, Maximum iterations reached in field optimization, time: 5
-0.4000000000, 1.9700000000, Maximum iterations reached in field optimization, time: 4
-0.4000000000, 1.9800000000, maximum iterations reached, time: 2
-0.4000000000, 1.9900000000, maximum iterations reached, time: 4
-0.4000000000, 2.0000000000, Maximum iterations reached in field optimization, time: 3
-0.4000000000, 2.0100000000, Maximum iterations reached in field optimization, time: 4

starting calculations for phase 2
-0.4000000000, 0.4000000000, -0.1732449621, 5, time: 21
-0.4000000000, 0.3900000000, -0.1714531841, 2, time: 2
-0.4000000000, 0.3800000000, -0.1696867076, 3, time: 3
-0.4000000000, 0.3700000000, -0.1679451186, 2, time: 2
-0.4000000000, 0.3600000000, -0.1662280115, 2, time: 2
-0.4000000000, 0.3500000000, -0.1645349887, 2, time: 2
-0.4000000000, 0.3400000000, -0.1628656607, 3, time: 2
-0.4000000000, 0.3300000000, -0.1612196447, 3, time: 3
-0.4000000000, 0.3200000000, -0.1595965667, 3, time: 3
-0.4000000000, 0.3100000000, -0.1579960596, 3, time: 3
-0.4000000000, 0.3000000000, -0.1564177641, 3, time: 2
-0.4000000000, 0.2900000000, -0.1548613282, 3, time: 2
-0.4000000000, 0.2800000000, -0.1533264071, 2, time: 3
-0.4000000000, 0.2700000000, -0.1518126645, 2, time: 2
-0.4000000000, 0.2600000000, -0.1503197703, 3, time: 3
-0.4000000000, 0.2500000000, -0.1488474025, 2, time: 2
-0.4000000000, 0.2400000000, -0.1473952472, 2, time: 3
-0.4000000000, 0.2300000000, -0.1459629974, 2, time: 3
-0.4000000000, 0.2200000000, -0.1445503541, 3, time: 3
-0.4000000000, 0.2100000000, -0.1431570264, 3, time: 3
-0.4000000000, 0.2000000000, -0.1417827377, 3, time: 3
-0.4000000000, 0.1900000000, -0.1404272103, 2, time: 3
-0.4000000000, 0.1800000000, -0.1390901834, 2, time: 3
-0.4000000000, 0.1700000000, -0.1377714053, 2, time: 3
-0.4000000000, 0.1600000000, -0.1364706362, 2, time: 3
-0.4000000000, 0.1500000000, -0.1351876486, 3, time: 5
-0.4000000000, 0.1400000000, -0.1339222421, 2, time: 4
-0.4000000000, 0.1300000000, -0.1326742098, 3, time: 5
-0.4000000000, 0.1200000000, -0.1314433958, 3, time: 5
-0.4000000000, 0.1100000000, -0.1302296487, 3, time: 5
-0.4000000000, 0.1000000000, -0.1290328656, 3, time: 4
-0.4000000000, 0.0900000000, -0.1278529788, 3, time: 4
-0.4000000000, 0.0800000000, -0.1266900261, 3, time: 7
-0.4000000000, 0.0700000000, -0.1255440724, 3, time: 8
-0.4000000000, 0.0600000000, -0.1244153536, 4, time: 8
-0.4000000000, 0.0500000000, -0.1233043205, 4, time: 10
-0.4000000000, 0.0400000000, -0.1222117934, 4, time: 13
-0.4000000000, 0.0300000000, -0.1211391676, 5, time: 16
-0.4000000000, 0.0200000000, -0.1200892768, 5, time: 17
-0.4000000000, 0.0100000000, -0.1190687251, 6, time: 27
-0.4000000000, 0.0000000000, -0.1183745726, 19, time: 263

starting calculations for phase 2
-0.4000000000, 0.4000000000, -0.1732449621, 5, time: 22
-0.4000000000, 0.4100000000, -0.1750624621, 2, time: 3
-0.4000000000, 0.4200000000, -0.1769061155, 2, time: 4
-0.4000000000, 0.4300000000, -0.1787763604, 2, time: 4
-0.4000000000, 0.4400000000, -0.1806736403, 2, time: 2
-0.4000000000, 0.4500000000, -0.1825984200, 2, time: 4
-0.4000000000, 0.4600000000, -0.1845511532, 2, time: 2
-0.4000000000, 0.4700000000, -0.1865323235, 2, time: 3
-0.4000000000, 0.4800000000, -0.1885424038, 2, time: 2
-0.4000000000, 0.4900000000, -0.1905818933, 2, time: 2
-0.4000000000, 0.5000000000, -0.1926512916, 2, time: 2
-0.4000000000, 0.5100000000, -0.1947511135, 3, time: 4
-0.4000000000, 0.5200000000, -0.1968818733, 2, time: 3
-0.4000000000, 0.5300000000, -0.1990441066, 2, time: 3
-0.4000000000, 0.5400000000, -0.2012383531, 2, time: 3
-0.4000000000, 0.5500000000, -0.2034651681, 2, time: 4
-0.4000000000, 0.5600000000, -0.2057251126, 2, time: 4
-0.4000000000, 0.5700000000, -0.2080187597, 2, time: 3
-0.4000000000, 0.5800000000, -0.2103466959, 2, time: 3
-0.4000000000, 0.5900000000, -0.2127095169, 2, time: 3
-0.4000000000, 0.6000000000, -0.2151078308, 2, time: 3
-0.4000000000, 0.6100000000, -0.2175422574, 2, time: 3
-0.4000000000, 0.6200000000, -0.2200134286, 2, time: 4
-0.4000000000, 0.6300000000, -0.2225219885, 2, time: 3
-0.4000000000, 0.6400000000, -0.2250685947, 3, time: 4
-0.4000000000, 0.6500000000, -0.2276539155, 3, time: 4
-0.4000000000, 0.6600000000, -0.2302786342, 3, time: 4
-0.4000000000, 0.6700000000, -0.2329434471, 3, time: 5
-0.4000000000, 0.6800000000, -0.2356490635, 3, time: 5
-0.4000000000, 0.6900000000, -0.2383962071, 3, time: 5
-0.4000000000, 0.7000000000, -0.2411856159, 3, time: 5
-0.4000000000, 0.7100000000, -0.2440180426, 4, time: 6
-0.4000000000, 0.7200000000, -0.2468942544, 3, time: 5
-0.4000000000, 0.7300000000, -0.2498150328, 3, time: 5
-0.4000000000, 0.7400000000, -0.2527811768, 3, time: 5
-0.4000000000, 0.7500000000, -0.2557934993, 3, time: 5

starting calculations for phase 3
-0.4000000000, 0.0000000000, -0.1005322288, 5, time: 0
-0.4000000000, 0.0100000000, -0.1017627486, 4, time: 0
-0.4000000000, 0.0200000000, -0.1030123279, 4, time: 0
got it after reset: -0.4000000000, 0.0300000000, -0.1042812887, time: 16
-0.4000000000, 0.0400000000, -0.1055699733, 4, time: 0
-0.4000000000, 0.0500000000, -0.1555466139, 16, time: 4
-0.4000000000, 0.0600000000, -0.1557086618, 3, time: 0
-0.4000000000, 0.0700000000, -0.1558765059, 3, time: 0
-0.4000000000, 0.0800000000, -0.1560499588, 3, time: 0
-0.4000000000, 0.0900000000, -0.1562289349, 3, time: 0
-0.4000000000, 0.1000000000, -0.1564135118, 4, time: 0
-0.4000000000, 0.1100000000, -0.1566034063, 5, time: 0
-0.4000000000, 0.1200000000, -0.1567986658, 6, time: 0
-0.4000000000, 0.1300000000, -0.1569993014, 4, time: 0
-0.4000000000, 0.1400000000, -0.1572053180, 3, time: 0
-0.4000000000, 0.1500000000, -0.1574165557, 3, time: 0
-0.4000000000, 0.1600000000, -0.1576331461, 3, time: 0
-0.4000000000, 0.1700000000, -0.1578549682, 5, time: 0
-0.4000000000, 0.1800000000, -0.1580820628, 4, time: 0
-0.4000000000, 0.1900000000, -0.1583144225, 4, time: 0
-0.4000000000, 0.2000000000, -0.1585520799, 4, time: 0
-0.4000000000, 0.2100000000, -0.1587950832, 7, time: 0
-0.4000000000, 0.2200000000, -0.1590433986, 4, time: 0
-0.4000000000, 0.2300000000, -0.1592970492, 4, time: 0
-0.4000000000, 0.2400000000, -0.1595560263, 3, time: 0
-0.4000000000, 0.2500000000, -0.1598203908, 3, time: 0
-0.4000000000, 0.2600000000, -0.1600901502, 4, time: 0
-0.4000000000, 0.2700000000, -0.1603653860, 3, time: 0
-0.4000000000, 0.2800000000, -0.1606460915, 4, time: 0
-0.4000000000, 0.2900000000, -0.1609323546, 4, time: 0
-0.4000000000, 0.3000000000, -0.1612241800, 4, time: 0
-0.4000000000, 0.3100000000, -0.1615217032, 4, time: 0
-0.4000000000, 0.3200000000, -0.1618248536, 5, time: 0
-0.4000000000, 0.3300000000, -0.1621337536, 5, time: 0
-0.4000000000, 0.3400000000, -0.1624484736, 5, time: 0
-0.4000000000, 0.3500000000, -0.1627690854, 4, time: 0
-0.4000000000, 0.3600000000, -0.1630956665, 4, time: 0
-0.4000000000, 0.3700000000, -0.1634283241, 4, time: 0
-0.4000000000, 0.3800000000, -0.1637671098, 4, time: 0
-0.4000000000, 0.3900000000, -0.1641121554, 4, time: 0
-0.4000000000, 0.4000000000, -0.1644635603, 4, time: 0
-0.4000000000, 0.4100000000, -0.1648214490, 5, time: 0
-0.4000000000, 0.4200000000, -0.1651860169, 5, time: 0
-0.4000000000, 0.4300000000, -0.1655573950, 4, time: 0
-0.4000000000, 0.4400000000, -0.1659357889, 5, time: 0
-0.4000000000, 0.4500000000, -0.1663214680, 6, time: 0
-0.4000000000, 0.4600000000, -0.1667147606, 8, time: 1
-0.4000000000, 0.4700000000, -0.1671161049, 7, time: 1
-0.4000000000, 0.4800000000, -0.1675264187, 9, time: 1
-0.4000000000, 0.4900000000, -0.1679472939, 14, time: 2
got it after reset: -0.4000000000, 0.5000000000, -0.1933832214, time: 14
-0.4000000000, 0.5100000000, -0.1961066650, 2, time: 0
-0.4000000000, 0.5200000000, -0.1988748715, 2, time: 0
-0.4000000000, 0.5300000000, -0.2016886108, 2, time: 0
-0.4000000000, 0.5400000000, -0.2045486610, 2, time: 0
-0.4000000000, 0.5500000000, -0.2074558117, 2, time: 0
-0.4000000000, 0.5600000000, -0.2104108687, 2, time: 0
-0.4000000000, 0.5700000000, -0.2134146458, 2, time: 0
-0.4000000000, 0.5800000000, -0.2164679742, 3, time: 0
-0.4000000000, 0.5900000000, -0.2195716959, 2, time: 0
-0.4000000000, 0.6000000000, -0.2227266683, 2, time: 0
-0.4000000000, 0.6100000000, -0.2259337617, 3, time: 0
-0.4000000000, 0.6200000000, -0.2291938593, 2, time: 0
-0.4000000000, 0.6300000000, -0.2325078614, 2, time: 0
-0.4000000000, 0.6400000000, -0.2358766810, 2, time: 0
-0.4000000000, 0.6500000000, -0.2393012425, 2, time: 0
-0.4000000000, 0.6600000000, -0.2427824901, 2, time: 0
